,NPI_ID,HCP_ID,TARGET,Age,Year_of_Experience,Number_of_Rx,Rx_last_1_Month,Rx_last_3_Month,Rx_last_6_Month,Rx_last_12_Month,Claims_last_1_Month,Claims_last_3_Month,Claims_last_6_Month,Claims_last_12_Month,Procedures_chemo_last_1_month,Procedures_chemo_last_3_month,Procedures_chemo_last_6_month,Procedures_chemo_last_12_month,Procedures_radio_last_6_month,Procedures_radio_last_12_month,Procedures_Biopsy_last_6_month,Promotional_medscape,Promotional_medscape_last_1_month,Promotional_medscape_last_3_month,Promotional_medscape_last_6_month,Promotional_medscape_last_12_month,Sex_ M ,Specialty_Oncology,Specialty_Pediatric,Specialty_Uro-oncology,HCO_Affiliation_Type_Contract,HCO_Affiliation_Type_Referral
930,4813396,HCP_931,0,76,23,347,441,768,1211,2247,163,275,361,585,56,100,171,213,97,152,107,8,14,19,28,38,True,False,False,True,True,False
931,8617033,HCP_932,0,83,37,922,1243,1683,2786,5455,253,503,568,795,30,48,78,154,100,105,177,7,8,14,26,43,False,False,False,False,False,True
932,6447434,HCP_933,0,55,35,100,163,184,225,411,40,69,133,165,65,102,172,186,159,316,210,7,12,19,23,44,True,False,True,False,False,False
933,9660788,HCP_934,0,40,10,100,119,222,401,695,275,385,542,952,28,50,67,120,183,244,124,5,10,15,18,22,True,False,False,False,False,False
934,5134396,HCP_935,0,46,50,1029,1038,1116,1513,1657,133,177,319,359,40,44,45,54,95,137,127,5,10,18,29,50,False,False,False,False,False,False
935,3828713,HCP_936,0,37,20,1100,1406,1595,2745,3218,235,439,551,806,48,60,63,76,233,342,178,7,9,17,24,48,True,False,False,True,False,False
936,2368148,HCP_937,0,36,60,1100,2048,3562,5827,8979,225,403,411,807,62,114,207,364,165,286,177,9,16,21,42,71,False,False,False,False,False,False
937,5013332,HCP_938,0,34,60,1100,2136,4082,5742,7288,81,106,194,234,59,82,113,199,110,179,96,7,12,19,33,38,True,False,True,False,False,True
938,7090586,HCP_939,0,58,10,348,443,687,766,1469,93,182,321,581,58,87,138,180,149,271,235,5,9,15,16,19,False,False,False,False,False,False
939,9318124,HCP_940,0,86,40,1018,1226,2219,3156,5414,8,15,21,26,34,62,108,129,92,108,60,7,11,16,30,36,False,False,False,False,False,False
940,1203783,HCP_941,0,64,10,548,984,1010,1844,2842,246,346,611,1034,44,55,67,88,102,150,151,5,10,15,21,31,True,False,True,False,False,False
941,5833005,HCP_942,0,88,10,599,1197,1643,2747,4258,306,595,680,792,35,46,86,130,87,173,107,7,14,21,41,70,True,True,False,False,True,False
942,5300902,HCP_943,0,38,48,893,997,1051,1769,1886,109,135,163,247,26,31,44,54,108,121,125,8,12,13,21,42,False,False,False,False,False,False
943,6938993,HCP_944,0,58,59,1100,1227,1741,3046,3516,95,109,131,221,23,42,51,70,165,219,111,10,15,19,37,57,False,False,False,False,False,True
944,3809357,HCP_945,0,79,52,1077,1221,2238,3016,4370,317,585,731,1234,57,60,86,131,110,141,98,9,14,26,49,54,False,False,False,False,False,False
945,9480590,HCP_946,0,57,60,812,928,1069,1790,2480,345,465,630,669,62,111,198,332,176,215,70,9,15,21,40,56,False,False,True,False,False,False
946,2346737,HCP_947,0,83,10,100,156,250,432,588,144,225,371,612,36,45,70,79,76,80,97,6,7,14,17,23,False,False,False,True,True,False
947,4496936,HCP_948,0,88,10,145,259,513,596,880,67,80,132,261,60,85,115,170,127,232,185,7,9,15,16,26,False,False,False,False,False,True
948,5231734,HCP_949,0,57,57,1100,1382,2521,4148,6722,56,59,77,150,43,44,45,51,117,216,92,10,12,20,28,34,False,False,False,True,True,False
949,8377158,HCP_950,0,65,12,482,787,1481,2455,4025,70,138,199,260,24,43,58,87,101,172,75,5,6,12,17,27,True,False,False,False,False,False
950,1383544,HCP_951,0,48,10,243,294,535,986,1106,64,124,243,316,31,36,65,110,140,167,125,5,9,18,29,31,False,False,False,False,True,False
951,2272686,HCP_952,0,51,10,100,169,190,356,664,25,27,29,51,30,50,63,66,146,255,117,7,10,18,32,39,True,False,True,False,False,False
952,3666768,HCP_953,0,54,27,100,128,160,221,267,103,200,306,446,62,64,85,160,115,138,191,10,14,16,22,23,True,True,False,False,False,False
953,1331872,HCP_954,0,43,16,713,1081,1985,2730,2807,325,473,722,1279,30,45,55,105,131,141,118,7,12,21,24,27,True,True,False,False,False,False
954,4139971,HCP_955,0,85,49,1100,2170,3980,4615,5801,233,313,532,753,25,44,84,149,227,261,109,8,14,15,26,43,False,False,False,False,False,False
955,6766429,HCP_956,0,63,46,1100,1655,3007,5100,9499,341,436,525,919,24,33,62,112,202,203,210,10,15,17,18,30,True,False,False,True,False,False
956,5251161,HCP_957,0,52,10,457,907,1461,2340,3468,176,235,331,642,38,54,71,101,113,172,91,5,10,20,31,56,False,False,False,False,False,True
957,8097078,HCP_958,0,66,41,927,1556,2285,3875,6843,51,65,114,119,34,68,108,212,170,177,279,10,16,29,33,60,False,False,False,True,False,False
958,1781060,HCP_959,0,87,45,1100,1888,3682,4032,5944,228,395,556,935,39,55,78,86,108,188,84,8,13,15,20,38,False,False,False,True,True,False
959,2754652,HCP_960,0,57,51,595,717,774,905,1360,106,170,324,423,32,59,87,90,88,147,155,5,7,13,18,33,True,False,False,True,False,False
960,9263124,HCP_961,0,33,57,920,1832,3546,6862,7584,48,84,163,192,27,49,60,69,175,271,87,6,8,11,15,21,True,False,False,True,False,False
961,3202558,HCP_962,0,56,10,506,701,881,1473,1801,57,107,140,253,58,116,168,293,90,105,83,6,10,16,26,42,False,False,False,True,False,False
962,7763924,HCP_963,0,46,52,1100,1796,3400,5814,9742,171,313,323,444,31,49,84,155,203,389,166,10,15,27,32,62,False,False,False,False,False,False
963,6865209,HCP_964,0,59,10,518,817,1057,2061,2485,123,229,357,658,47,67,81,82,127,175,253,5,6,7,14,28,True,False,False,True,False,False
964,5327370,HCP_965,0,41,11,345,676,944,1044,1199,109,211,393,718,66,104,108,174,83,118,101,6,10,16,26,38,True,False,False,False,False,False
965,1684398,HCP_966,0,79,11,535,674,718,1289,1517,207,375,651,701,27,54,99,172,190,321,129,6,11,12,13,19,True,False,False,False,True,False
966,2482168,HCP_967,0,56,10,472,653,1184,2097,2542,126,131,240,406,66,129,143,211,132,235,185,9,15,29,39,56,True,False,False,True,True,False
967,1331017,HCP_968,0,84,16,1100,1199,2152,3321,3976,246,474,791,878,65,98,195,244,66,82,188,9,14,25,39,63,True,False,True,False,False,True
968,7460913,HCP_969,0,36,19,889,1553,1801,3188,4919,171,276,388,464,63,99,170,247,98,116,174,8,10,20,21,27,True,False,False,False,False,False
969,2243966,HCP_970,0,31,19,395,405,496,902,1378,163,278,443,515,74,125,166,304,144,276,153,10,14,22,36,68,True,False,False,False,True,False
970,7045400,HCP_971,0,84,24,785,996,1886,3016,3688,201,312,350,530,36,47,79,99,132,202,150,9,13,23,29,56,False,False,False,True,True,False
971,5280870,HCP_972,0,89,60,1100,1453,1670,2365,4226,159,248,294,556,54,90,145,259,162,323,214,9,13,14,18,34,False,False,False,False,False,True
972,3920240,HCP_973,0,77,10,269,299,369,714,857,147,292,571,931,47,48,83,145,191,233,81,5,6,10,16,23,True,False,True,False,False,True
973,6854802,HCP_974,0,71,53,1100,1154,2215,2902,4320,327,356,392,438,35,61,109,182,100,104,199,5,10,13,26,40,True,True,False,False,False,False
974,9709579,HCP_975,0,86,25,1100,1378,1896,2526,2698,186,204,353,614,23,28,44,61,280,478,105,6,7,12,24,29,True,False,False,False,False,True
975,5108468,HCP_976,0,92,42,261,352,651,809,1364,311,498,755,1214,71,135,161,167,159,297,191,6,12,17,18,25,False,False,False,True,False,False
976,3595149,HCP_977,0,83,55,1024,1685,1691,2364,3018,110,112,217,300,47,49,67,86,112,179,147,6,11,12,19,38,True,False,True,False,False,False
977,4046147,HCP_978,0,82,60,1100,1693,3255,4094,7425,126,154,160,308,28,33,51,93,115,198,134,7,11,14,15,22,True,False,False,False,False,False
978,6353094,HCP_979,0,86,60,1100,1174,1920,3558,4079,266,295,484,553,74,148,203,334,74,146,66,5,8,16,31,60,True,False,False,False,False,True
979,5408463,HCP_980,0,48,60,1100,1469,1630,2767,5203,182,191,357,523,58,105,106,176,136,174,104,10,18,28,50,100,True,False,True,False,True,False
980,2849658,HCP_981,0,46,57,1100,2017,2341,3159,4116,45,80,139,149,33,38,65,101,141,224,111,5,10,11,17,26,False,True,False,False,False,False
981,9606248,HCP_982,0,45,10,701,836,1388,2635,3763,194,202,239,242,45,60,63,120,59,117,157,6,11,12,14,26,False,True,False,False,False,False
982,6941379,HCP_983,0,43,39,952,1614,1758,3325,3657,222,329,494,806,55,68,128,148,146,278,259,5,7,11,19,32,False,False,False,True,False,False
983,7221303,HCP_984,0,82,53,1098,1705,3079,6009,11112,185,265,516,887,74,88,148,199,149,183,162,7,13,23,41,53,True,False,False,False,True,False
984,3924600,HCP_985,0,55,60,1100,1589,2547,4042,7304,281,523,546,715,73,106,169,209,74,93,103,10,14,27,40,48,False,False,False,False,False,True
985,9726350,HCP_986,0,80,10,880,971,1093,1124,1725,144,251,288,513,70,100,183,249,179,256,140,7,12,13,23,37,True,True,False,False,False,True
986,7221230,HCP_987,0,66,11,551,674,834,974,1682,62,77,153,296,66,77,104,183,74,123,139,7,9,16,23,29,False,False,False,False,False,True
987,7298075,HCP_988,0,49,55,1100,1229,2140,2654,3840,224,395,712,879,29,50,66,84,142,146,85,9,10,17,22,34,True,False,False,True,True,False
988,1805105,HCP_989,0,71,49,1100,1984,3273,4044,7905,76,145,260,433,57,112,159,267,91,111,180,9,14,22,38,70,False,False,False,False,False,True
989,9657130,HCP_990,0,36,59,1033,1795,2190,3946,5620,148,176,244,321,56,80,87,150,49,90,116,5,9,15,27,51,True,False,False,False,False,False
990,6298165,HCP_991,0,68,19,100,134,199,320,539,53,97,123,173,31,52,91,114,100,182,139,9,18,36,62,70,True,False,False,False,False,False
991,9131222,HCP_992,0,47,60,1035,1713,3258,4824,9468,178,193,315,574,23,38,57,92,101,121,117,10,12,24,29,43,True,False,False,False,True,False
992,8061696,HCP_993,0,35,59,1013,1482,2044,2333,4170,77,91,104,147,57,85,89,110,149,229,111,6,10,16,22,32,False,False,False,False,False,False
993,3320344,HCP_994,0,51,18,799,1553,1574,2258,3817,33,53,86,172,32,48,68,69,71,100,114,6,11,19,21,22,False,False,False,False,False,False
994,7906985,HCP_995,0,43,60,1100,2048,3487,6362,7091,15,17,30,57,55,86,141,228,98,104,293,8,10,13,17,18,True,False,False,False,False,False
995,9585192,HCP_996,0,83,10,1008,1919,3001,4178,4927,200,385,699,964,52,100,146,242,143,237,165,7,13,18,36,37,False,False,False,False,False,False
996,6625722,HCP_997,0,45,60,1100,1434,1909,2278,3193,21,36,53,93,51,86,132,240,206,319,65,7,9,10,20,35,False,False,False,False,False,False
997,8493993,HCP_998,0,42,60,955,1187,2031,2358,2392,141,148,199,371,74,126,136,152,110,151,187,6,10,17,25,36,True,False,False,False,False,True
998,4619172,HCP_999,0,33,48,681,1260,1785,3383,5671,87,112,201,263,69,125,173,307,117,133,77,5,8,14,22,42,False,False,False,True,False,False
999,7307572,HCP_1000,0,61,14,736,1448,1812,2785,3667,72,114,220,228,42,62,107,112,115,186,97,7,10,19,25,34,False,False,False,True,True,False
1000,9630526,HCP_1001,0,76,38,1100,2099,2375,2553,3075,170,241,387,535,69,117,148,287,120,233,100,7,8,11,15,21,False,False,False,False,False,True
1001,9250356,HCP_1002,0,55,37,455,688,841,1677,2678,60,68,106,201,35,46,51,81,218,382,80,8,14,20,39,51,True,True,False,False,True,False
1002,9307489,HCP_1003,0,40,50,1100,1933,2924,4125,7985,235,326,448,586,71,113,140,215,295,551,203,8,15,20,38,64,False,False,False,True,True,False
1003,6283201,HCP_1004,0,81,10,277,401,726,1374,1820,280,437,573,1042,65,90,130,181,73,119,131,7,14,21,24,35,True,False,False,False,True,False
1004,7962385,HCP_1005,0,73,56,1036,1836,3411,4656,4933,238,316,620,1213,64,80,129,210,124,229,141,10,20,38,74,121,True,False,False,False,True,False
1005,4712647,HCP_1006,0,38,48,1100,1234,1731,2360,2762,117,163,250,295,25,32,55,82,147,263,146,7,10,17,27,30,True,False,False,False,False,True
1006,5500986,HCP_1007,0,43,40,254,396,710,713,1150,102,179,307,384,35,38,63,111,67,69,133,7,12,13,25,31,True,True,False,False,False,False
1007,2517179,HCP_1008,0,75,60,789,1489,1707,2653,3958,250,498,890,1242,73,90,177,201,161,164,284,5,9,13,23,32,True,False,True,False,False,False
1008,7514106,HCP_1009,0,60,42,1100,2147,2955,3487,4190,281,515,1002,1800,29,53,86,171,217,318,245,8,10,17,29,34,True,False,False,False,False,True
1009,8765208,HCP_1010,0,60,55,648,728,1381,2672,4671,245,288,352,678,39,42,64,79,65,76,177,6,8,9,12,19,False,False,False,False,False,False
1010,4026597,HCP_1011,0,66,10,576,646,1084,1762,2759,15,24,28,43,45,56,76,131,86,139,128,7,13,20,33,51,True,False,False,True,False,False
1011,5793417,HCP_1012,0,69,10,1100,1545,2475,2735,4342,10,15,22,41,41,50,66,102,120,184,115,10,14,16,24,40,True,False,False,True,False,False
1012,1944445,HCP_1013,0,59,19,970,1266,2141,3113,5829,317,456,593,635,72,89,131,148,223,440,274,5,9,12,14,20,False,False,False,True,True,False
1013,4503982,HCP_1014,0,89,20,314,551,949,1839,2036,299,419,637,925,32,53,98,185,260,312,192,9,17,34,43,60,True,False,False,True,True,False
1014,7202680,HCP_1015,0,49,60,918,1697,2533,4069,8070,171,318,542,811,64,89,131,229,105,187,179,5,7,9,18,27,False,True,False,False,True,False
1015,8561816,HCP_1016,0,57,10,100,197,371,669,1041,230,378,396,692,64,119,199,353,124,132,236,8,11,13,16,26,True,True,False,False,False,False
1016,2275594,HCP_1017,0,78,46,1099,2137,2145,3255,3615,52,95,106,131,61,117,221,234,137,205,202,7,13,20,32,40,False,True,False,False,False,True
1017,4879471,HCP_1018,0,47,11,1035,1045,1249,1750,2680,150,239,269,383,29,43,63,69,124,229,185,10,18,20,25,46,True,False,True,False,True,False
1018,6293721,HCP_1019,0,33,54,1100,1120,1265,1711,3343,47,51,60,77,57,109,116,170,175,190,207,5,10,18,24,47,False,False,False,False,True,False
1019,3462325,HCP_1020,0,65,43,949,964,1115,2164,2917,300,311,523,1024,36,45,54,93,104,184,75,9,11,18,20,24,False,False,False,False,False,True
1020,8849350,HCP_1021,0,87,60,1100,1289,1617,1680,1879,145,162,305,372,28,29,44,87,233,271,106,5,10,13,18,19,False,True,False,False,False,False
1021,2035446,HCP_1022,0,80,40,1075,1347,1528,3034,4803,240,290,484,674,74,114,152,168,209,302,66,7,10,19,38,54,True,False,False,True,True,False
1022,2688791,HCP_1023,0,74,55,1078,1998,2380,3691,5598,234,262,445,713,47,87,109,135,108,175,54,10,20,32,35,56,False,False,False,False,True,False
1023,9855661,HCP_1024,0,52,60,463,487,555,627,1107,191,314,350,500,47,72,89,101,231,294,77,9,14,26,52,88,True,True,False,False,False,False
1024,3187824,HCP_1025,0,84,15,525,632,1053,1883,2273,135,188,301,561,44,67,125,164,105,149,268,5,8,10,12,22,True,False,False,False,True,False
1025,3109322,HCP_1026,0,40,11,100,152,289,420,556,122,184,238,414,25,26,47,75,226,313,118,5,6,10,12,13,True,False,False,False,False,False
1026,3768480,HCP_1027,0,41,27,221,326,348,570,1057,149,296,320,383,56,71,106,121,73,114,119,7,13,19,34,35,False,False,True,False,True,False
1027,9438539,HCP_1028,0,76,55,1100,2025,3413,3429,6690,192,287,556,950,58,91,100,125,191,320,112,7,12,19,36,54,True,False,False,False,False,True
1028,9372167,HCP_1029,0,84,10,252,422,539,970,1486,339,457,619,873,29,55,100,131,244,409,144,9,16,31,50,87,True,False,False,False,False,True
1029,4361323,HCP_1030,0,46,36,683,1219,2365,4137,8192,193,326,607,1072,72,111,156,202,60,89,188,10,11,17,21,36,False,True,False,False,False,False
1030,2819912,HCP_1031,0,60,15,818,1387,2721,4342,8060,330,645,1162,1276,67,130,260,480,66,104,89,9,18,24,27,54,True,False,False,False,False,False
1031,3648027,HCP_1032,0,90,13,440,760,1154,1991,3800,71,142,237,418,72,90,148,269,134,250,59,6,11,16,28,37,True,False,False,False,True,False
1032,8966369,HCP_1033,0,90,42,828,1011,1734,2657,4529,243,369,494,959,70,113,179,238,140,141,115,8,15,19,36,56,True,True,False,False,False,False
1033,7811285,HCP_1034,0,50,60,772,1460,2322,3997,5142,224,369,585,1111,53,68,122,224,180,219,96,6,11,13,17,31,True,False,False,False,True,False
1034,1614949,HCP_1035,0,66,11,372,655,987,1578,2159,257,491,699,1034,53,97,162,175,251,495,106,10,18,25,41,65,False,True,False,False,False,False
1035,9067384,HCP_1036,0,59,16,411,719,1167,1779,3540,274,429,835,1059,63,120,192,365,179,266,264,5,8,16,29,57,False,False,False,False,False,True
1036,9902324,HCP_1037,0,49,43,1100,1681,2577,3383,6615,290,407,498,864,55,102,154,196,253,412,115,5,9,15,19,30,False,False,False,False,False,True
1037,2859378,HCP_1038,0,82,59,1100,1218,2234,3522,4064,340,604,810,1299,64,103,129,148,155,260,130,5,9,16,20,38,False,False,False,True,False,False
1038,4227872,HCP_1039,0,64,54,1001,1117,1578,1790,3183,146,292,360,580,67,87,169,176,184,328,105,10,13,22,27,28,False,True,False,False,True,False
1039,2753509,HCP_1040,0,85,14,1039,1299,2305,3768,6297,336,661,1269,2309,57,78,114,210,158,313,127,7,13,26,30,54,False,False,True,False,False,True
1040,9905662,HCP_1041,0,59,38,1100,1508,2179,3247,5041,321,586,1138,1456,55,86,159,166,120,217,78,9,10,20,21,37,False,False,True,False,False,False
1041,9920764,HCP_1042,0,74,55,866,1463,1591,2856,5151,166,309,327,374,27,39,65,100,172,249,114,10,17,21,24,43,True,True,False,False,False,True
1042,2712689,HCP_1043,0,33,22,1100,1558,1973,2465,3634,209,248,292,489,40,79,83,165,187,340,139,8,9,16,23,38,True,False,False,False,False,True
1043,9798706,HCP_1044,0,92,28,852,1273,1358,1482,1537,314,579,1019,1174,43,75,121,143,77,149,128,7,8,12,13,19,True,False,False,False,True,False
1044,7109520,HCP_1045,0,50,10,646,1257,1711,2544,4997,69,120,151,277,63,85,135,235,81,127,111,10,13,18,24,37,False,False,False,True,False,False
1045,6314880,HCP_1046,0,54,12,1035,1275,1896,3678,5358,318,409,455,587,41,73,130,246,97,193,200,7,10,11,20,37,True,False,False,False,True,False
1046,3646647,HCP_1047,0,30,50,873,1540,2637,3799,6328,51,67,115,194,53,59,71,98,194,318,75,9,12,14,25,33,False,False,False,True,False,False
1047,8754417,HCP_1048,0,30,50,1017,1628,1677,2889,3392,173,322,585,843,25,45,66,119,70,94,111,9,12,22,33,59,True,True,False,False,False,False
1048,4738654,HCP_1049,0,28,24,203,304,528,918,1566,73,80,137,271,73,96,176,323,225,327,73,7,12,17,34,39,False,False,False,True,True,False
1049,5609891,HCP_1050,0,75,60,1100,1204,1714,2847,4965,45,77,106,160,56,71,104,119,170,211,101,7,14,22,28,44,True,False,False,False,False,False
1050,9654440,HCP_1051,0,42,59,768,1110,1236,1748,2849,163,245,439,860,49,81,126,147,89,159,115,8,14,22,36,51,False,False,False,False,True,False
1051,9722661,HCP_1052,0,47,60,1100,2051,3522,7005,11655,200,388,679,1282,55,70,140,181,165,211,52,7,12,20,39,69,False,False,False,False,False,False
1052,2640974,HCP_1053,0,79,53,763,1468,2608,2634,5255,203,255,506,840,55,80,152,164,168,227,77,6,10,16,21,29,True,False,False,False,False,False
1053,7853198,HCP_1054,0,84,60,1100,1415,2203,2733,4687,215,351,596,1140,37,60,72,111,139,235,138,6,8,14,25,37,False,False,False,False,True,False
1054,9825851,HCP_1055,0,33,60,775,1183,1236,2101,2813,297,318,552,1050,49,96,155,296,134,263,152,10,13,17,18,23,True,False,False,True,False,False
1055,1177995,HCP_1056,0,69,36,1100,1591,3090,3894,5673,260,436,818,924,50,73,77,102,214,366,139,8,13,18,22,39,True,False,False,False,False,True
1056,5204692,HCP_1057,0,29,59,843,1453,2688,4256,6217,193,234,261,348,38,60,67,132,65,66,125,6,7,8,16,25,False,False,False,True,False,True
1057,7840939,HCP_1058,0,86,10,607,808,1591,1910,2911,296,499,619,969,64,79,107,140,227,375,109,6,7,9,12,21,False,False,False,False,True,False
1058,8770504,HCP_1059,0,86,60,1100,2025,2251,4478,7595,68,76,111,129,33,58,72,79,95,113,117,9,17,28,38,50,False,False,True,False,False,False
1059,7307235,HCP_1060,0,31,57,998,1491,1913,2168,3527,328,426,450,608,70,71,106,199,159,281,139,5,8,10,20,40,True,False,False,False,True,False
1060,3093790,HCP_1061,0,31,15,668,696,1192,1980,3453,124,174,333,351,56,81,127,243,103,191,91,5,7,13,14,28,True,False,True,False,False,False
1061,2211141,HCP_1062,0,28,19,1100,1107,1948,2544,3067,18,27,34,66,46,92,165,321,140,277,291,8,10,17,21,40,True,False,False,False,False,False
1062,3793721,HCP_1063,0,62,17,605,1087,1507,2236,2732,130,204,212,301,58,65,95,163,153,303,82,8,14,28,38,39,True,False,True,False,False,False
1063,8375472,HCP_1064,0,28,50,843,1683,3292,6485,6699,243,265,517,913,61,92,144,240,127,168,114,9,14,25,28,35,False,True,False,False,False,False
1064,9255325,HCP_1065,0,73,26,840,1473,2308,4447,8170,330,415,418,759,28,44,81,140,102,193,175,7,8,11,15,29,True,False,True,False,True,False
1065,3328616,HCP_1066,0,92,55,958,1021,1609,3185,6270,101,148,209,327,58,107,214,224,106,202,167,8,9,10,13,22,False,False,False,False,False,False
1066,4527952,HCP_1067,0,69,55,1100,1428,2501,4093,7060,123,212,271,533,23,43,50,81,68,110,184,7,12,13,15,17,False,False,True,False,False,False
1067,9721804,HCP_1068,0,46,20,407,691,875,1706,3258,342,383,500,539,53,95,115,146,177,346,88,7,11,19,21,40,True,False,True,False,True,False
1068,4728882,HCP_1069,0,50,41,1100,1616,1792,2352,4358,313,322,415,556,41,70,133,227,288,466,123,10,20,21,27,35,False,False,False,True,False,False
1069,1315497,HCP_1070,0,58,15,206,401,475,600,725,278,312,483,628,34,46,88,131,87,89,117,8,15,28,46,84,True,True,False,False,False,False
1070,7610984,HCP_1071,0,65,60,1100,1774,2257,3120,5143,81,135,198,229,64,73,97,194,93,118,216,9,12,24,25,29,True,False,True,False,False,False
